Recovered,Recovered_STD,Vaccinated,Dead,Hospitalised,Infected_STD,Time,Dead_STD,Vaccinated_STD,Susceptible,Hospitalised_STD,Infected,Time_STD,Susceptible_STD
0.34030399999999994,0.07697228841602671,0.0,0.063864,0.12534,0.06672574123979441,38.0,0.019359274366566533,0.0,0.08947599999999996,0.021711075514584715,0.381016,0.0,0.12461539802127182
0.3604839999999999,0.07777051976166804,0.0,0.06996000000000001,0.12713999999999998,0.06592539917209451,39.0,0.020180109018536046,0.0,0.07900399999999999,0.020588647357220918,0.36341200000000007,0.0,0.12085122748238843
0.380216,0.07761621315163475,0.0,0.07616000000000002,0.12812800000000002,0.06479810503402086,40.0,0.020573069775801565,0.0,0.07026800000000001,0.019502933522934446,0.3452280000000001,0.0,0.11767238663339841
0.39933599999999997,0.07769919886330875,0.0,0.082292,0.12840800000000002,0.06403940836703599,41.0,0.02139875547783095,0.0,0.062340000000000034,0.01850076582198694,0.32762399999999986,0.0,0.11435675231485021
0.41743999999999987,0.07771004568265287,0.0,0.08860799999999999,0.12829200000000004,0.06328748110013545,42.0,0.021999453084110977,0.0,0.05561599999999999,0.01755884779818995,0.310044,0.0,0.1109239583859141
0.4346880000000001,0.0775271220670547,0.0,0.09495600000000001,0.12769200000000006,0.062327342314589355,43.0,0.022723090986923416,0.0,0.05026399999999999,0.016753254489799883,0.2924,0.0,0.10816084644639205
0.45123199999999974,0.07707616347483831,0.0,0.10115600000000001,0.12585600000000002,0.061406034361453435,44.0,0.023429205364245715,0.0,0.04564400000000001,0.016260334067908937,0.2761119999999999,0.0,0.10547633508991483
0.46736799999999995,0.07617319591562374,0.0,0.10708400000000001,0.12405200000000001,0.060273636824070914,45.0,0.023718906888809187,0.0,0.041743999999999996,0.0160718043790982,0.259752,0.0,0.10323573830801037
0.4825680000000001,0.07540164836394493,0.0,0.11287600000000003,0.12219200000000001,0.05907197765438364,46.0,0.02384414024451291,0.0,0.03848,0.015979635039637168,0.2438839999999999,0.0,0.10162971219087458
0.4973320000000001,0.07482568660560356,0.0,0.11873600000000005,0.119664,0.057773184090891154,47.0,0.02394752396386733,0.0,0.035708000000000004,0.01556362117246497,0.22855999999999999,0.0,0.10062010701644081
0.5116799999999999,0.07461146292628233,0.0,0.124572,0.11636799999999999,0.056662562031733095,48.0,0.024394704671301108,0.0,0.033288,0.015500160515297897,0.21409200000000006,0.0,0.09975231052963134
0.524904,0.07389189119247119,0.0,0.12999200000000002,0.11357599999999998,0.055122216936549284,49.0,0.024413634223523543,0.0,0.031148000000000002,0.015292541450001043,0.20038000000000003,0.0,0.09914641544705487
0.5371520000000001,0.07311320055913297,0.0,0.135252,0.11047199999999999,0.0531747938783029,50.0,0.02451674725570258,0.0,0.029487999999999993,0.015126070738959276,0.18763600000000002,0.0,0.09874427707973765
