Recovered,Vaccinated,Dead,Hospitalised,Susceptible,Time,Infected
0.7084495792785557,0.0,0.22459454254351813,0.026124805483741256,0.01675832367678232,81.0,0.02407274901740284
0.7104574814586014,0.0,0.2258485332067377,0.024634666968156763,0.016637298000835243,82.0,0.022422020365669065
0.7123397489519545,0.0,0.22703099722120923,0.023220196159245445,0.016525385450453914,83.0,0.020883672217137154
0.7141039036870099,0.0,0.228145566636853,0.021878510283727656,0.016421852230551176,84.0,0.019450167161858593
0.7157570507848334,0.0,0.22919573513047195,0.02060672699539807,0.01632602989925371,85.0,0.018114457190043273
0.7173058981522511,0.0,0.23018485802625105,0.01940198078138849,0.01623730874834569,86.0,0.016869954291764105
0.7187567755551771,0.0,0.23111615310375772,0.018261436936829578,0.016155131951423932,87.0,0.015710502452812025
0.7201156531307628,0.0,0.2319927020767255,0.01718230336880306,0.016078990379379425,88.0,0.014630351044329566
0.7213881593072881,0.0,0.23281745263842807,0.016161840467437866,0.01600841799727281,89.0,0.013624129589573524
0.7225795981095685,0.0,0.23359322098086507,0.015197369260513004,0.01594298776887714,90.0,0.012686823880176584
0.7236949658351962,0.0,0.2343226947053697,0.014286278047961792,0.015882308005492875,91.0,0.011813753405979854
0.7247389670933538,0.0,0.23500843605167188,0.013426027694182078,0.01582601910440446,92.0,0.011000550056388149
0.7257160302033767,0.0,0.2356528853809926,0.012614155738988699,0.015773790629799053,93.0,0.010243138046843387
0.72663032195481,0.0,0.2362583648564641,0.011848279472331632,0.015725318695316143,94.0,0.009537715021078627
0.7274857617345465,0.0,0.236827082271136,0.011126098103474692,0.015680323612816672,95.0,0.00888073427802671
0.7282860350298065,0.0,0.23736113498010278,0.010445394142110615,0.015638547776597005,96.0,0.008268888071383615
0.7290346063183463,0.0,0.23786251389892407,0.00980403409680337,0.015599753756247906,97.0,0.00769909192967888
0.7297347313594055,0.0,0.23833310753557063,0.009199968585121884,0.015563722574772993,98.0,0.007168469945129426
0.7303894689006155,0.0,0.2387747060276565,0.008631231939787506,0.015530252151519515,99.0,0.006674340980421379
0.7310016918174239,0.0,0.2391890051607663,0.008095941386028363,0.015499155892008168,100.0,0.006214205743773713
0.7315740977026159,0.0,0.23957761034729566,0.007592295857048664,0.01547026140893784,101.0,0.005785734684102297
0.732109218924262,0.0,0.239942040548434,0.007118574507014218,0.015443409360536092,102.0,0.0053867566597541145
0.7326094321709328,0.0,0.24028373212477067,0.006673134974164705,0.01541845239406944,103.0,0.005015248336062864
0.7330769675033418,0.0,0.24060404260353055,0.006254411440529924,0.015395254183755232,104.0,0.0046693242688428446
0.7335139169317169,0.0,0.24090425435267598,0.00586091252919641,0.015373688553559669,105.0,0.004347227632851575
0.7339222425381987,0.0,0.24118557815407743,0.00549121907509094,0.015353638676450001,106.0,0.004047321556183366
0.7343037841634497,0.0,0.2414491566696818,0.005143981800770698,0.015334996342615688,107.0,0.003768081023482584
0.7346602666764198,0.0,0.2416960677961188,0.004817918924691892,0.01531766129000155,108.0,0.0035080853127684012
